Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
3601613.0,1919786.0,1681826.0,10.8,11.9,None,28.361432736033,21.588868529846,18.7617694761018,21.6917567405763,16.4,8382519637.46224,12.3027856967401,None,917249028.916703,2735.44103711309,11.47,58.6173339513238,64.63,75.86,96.6685409545898,28.4534492492676,93.0030975341797,None,1996,Lithuania
3629102.0,1932061.0,1697041.0,11.4,12.5,None,28.5114069546839,22.2252139151188,19.4390598744561,21.881609493627,17.54,7867140395.33705,None,None,777235681.70299,2538.64454622659,10.34,59.9704724974208,63.26,75.04,94.8741073608398,26.0868091583252,89.3476486206055,None,1995,Lithuania
653103.0,324394.0,328709.0,None,None,12.0,9.11830869023959,1.06892474158292,0.712350289933226,3.75681559447962,4.58,81641807865.7591,None,-26647922312.2569,197034877.632296,None,None,None,None,None,None,None,None,None,2022,Luxembourg
640064.0,317924.0,322141.0,10.5,7.0,12.0,9.37617907703039,1.1445964584093,0.560651008355333,3.72860136624663,5.25,85584105993.8746,10.5771757086318,-26953587200.3872,163166122.217052,None,None,None,80.7,84.9,98.4758377075195,20.7341499328613,76.8128814697266,None,2021,Luxembourg
630419.0,313207.0,317212.0,10.2,7.3,12.0,10.3640542250941,0.775738600406355,0.501992259465018,3.89026149298068,6.77,73699366700.2134,2.59026606581271,-21915887840.467,146729938.743969,None,20.79,None,79.9,84.5,98.6442489624023,19.961389541626,77.3051834106445,None,2020,Luxembourg
620001.0,308156.0,311845.0,10.0,6.9,12.0,10.8119259592226,0.681636733242538,0.42629293039892,4.42059929194496,5.59,69890505323.5842,-7.58181049601296,-22013122865.8823,150522303.639215,None,16.45,None,80.2,85.2,98.3345489501953,19.3969497680664,77.8626022338867,None,2019,Luxembourg
607950.0,302297.0,305653.0,10.3,7.1,12.0,11.7520982173823,1.05396407019491,0.469571329230815,4.25380778979953,5.59,71000359760.4611,-1.03294832209052,-20249118406.9019,166605519.379608,None,16.05,None,80.1,84.6,97.3428497314453,19.3915195465088,76.6966171264648,None,2018,Luxembourg
596336.0,296716.0,299619.0,10.4,7.1,12.0,10.7648138493512,1.38907735268281,0.701062379143779,3.42673127739729,5.52,65712180342.9836,8.34815520791672,-18681085742.8236,154142737.167059,None,15.32,None,79.9,84.4,96.7351989746094,19.5990200042725,78.4026489257812,None,2017,Luxembourg
582014.0,289781.0,292233.0,10.4,6.8,12.0,12.0494943645031,1.02574954336882,0.6073123355708,4.89701917008843,6.29,62216885435.9488,4.33189183300181,-20991089251.2841,133266707.173541,None,13.5,None,80.1,85.4,97.4095687866211,19.9203605651855,79.0113525390625,None,2016,Luxembourg
569604.0,283954.0,285650.0,10.7,7.0,12.0,12.5235950155295,1.04457295842013,0.7470996908553,4.42359472127115,6.67,60071584216.1375,-13.4958005019551,-21413487837.7734,134399734.492969,None,9.09,80.562295207665,80.0,84.7,97.4022521972656,20.2907104492188,80.5688018798828,None,2015,Luxembourg
556319.0,277710.0,278610.0,10.9,6.9,12.0,10.9830894259265,1.42640004888332,0.84633468689891,4.19918786065399,5.85,68804811897.6445,3.52934395291507,-18825121813.8823,199224634.617254,13914.6784488756,6.85,83.331752670447,79.4,85.2,97.3061294555664,None,81.5906524658203,None,2014,Luxembourg
543360.0,271532.0,271828.0,11.3,7.0,12.0,12.0433977746154,1.58599284103206,0.918172271735911,4.31083227873664,5.85,65203276466.9763,-6.11110394867602,-18423786251.804,170772073.718432,14193.1684334511,5.71,84.5060018141859,79.8,83.9,97.7293472290039,None,83.8762512207031,None,2013,Luxembourg
530946.0,265765.0,265181.0,11.3,7.3,12.0,12.6730751191899,1.3250569949877,0.893113044443006,4.01438596166825,5.14,59776383527.3602,12.9700251632391,-13860685628.7891,172126992.737109,14703.9435272137,4.15,87.215620431476,79.1,83.8,98.7363967895508,19.117790222168,83.7227478027344,None,2012,Luxembourg
518347.0,260020.0,258327.0,10.9,7.4,12.0,13.3601408889135,1.23235157412659,0.815825643039466,4.20282741017082,4.9,61696281326.2453,1.02120240524894,-18927946724.7082,154928795.515565,15586.084225432,3.76,87.0086371857559,78.5,83.6,96.2988433837891,None,83.3306732177734,None,2011,Luxembourg
506953.0,254780.0,252173.0,11.6,7.4,12.0,13.3453710495818,1.10336086671557,0.741289844329133,4.95562278364354,4.36,56213985987.4168,14.0072158055249,-18010788918.3334,150885116.7,16829.9625409062,3.68,87.9574315110828,77.9,83.5,98.0030136108398,18.2021293640137,87.8622589111328,None,2010,Luxembourg
497783.0,250499.0,247284.0,11.3,7.3,12.0,12.9100575985822,1.35533894550288,0.858307261649926,4.14128108019101,5.12,54467289897.5582,-26.9594629594248,-19547058300.0789,127091179.498828,14425.9647276022,3.73,88.7050358076445,78.1,83.3,None,None,None,None,2009,Luxembourg
488650.0,246266.0,242384.0,11.5,7.4,11.0,15.2794150107783,1.66535948940247,1.17206629738054,6.41534895362883,5.06,58844277701.5258,-8.24816463975358,-7267876399.84219,181110299.177344,15937.7877826665,3.96,87.1163833581093,78.1,83.1,99.1816101074219,10.6716299057007,None,None,2008,Luxembourg
479993.0,242111.0,237883.0,11.4,8.1,11.0,16.9210717836264,1.84465511418501,1.14300903774588,5.55555555555556,4.07,51587401415.7872,13.3856501339902,-4930471537.74551,187377239.433726,16352.321804693,3.64,88.0854839793523,76.7,82.2,99.5173110961914,None,None,None,2007,Luxembourg
472637.0,238501.0,234135.0,11.7,8.0,11.0,16.6933844228965,1.82837425711605,1.1901588809957,5.22070667856439,4.73,42910146296.0646,-5.88119197628659,-8804739844.93764,133775265.455294,16456.6041169016,2.08,90.3341298418926,76.8,81.9,99.6400299072266,9.85431003570557,None,None,2006,Luxembourg
465158.0,234862.0,230296.0,11.5,7.8,11.0,17.2971654922569,1.73573788765476,1.08649187802793,5.84449510781799,4.49,37672280120.4794,3.30245628065515,-2586333046.78599,134302033.083268,15644.1467200392,1.87,91.1689927259868,76.7,82.3,99.8659591674805,None,None,None,2005,Luxembourg
458095.0,231519.0,226576.0,11.9,7.8,11.0,18.8542224235188,1.96041091942191,1.4846976332173,6.59629948472259,5.11,35064843792.8993,16.2822666409217,-2721312463.88186,187748396.156371,16300.1124220959,1.35,91.2583382980594,76.0,82.4,99.0978927612305,None,None,None,2004,Luxembourg
451630.0,228646.0,222984.0,11.7,9.0,11.0,19.2859533171589,2.72264285116707,1.83982961689461,6.18793461804932,3.68,29667268248.1305,-3.24143993605077,-6688755007.6941,137726695.867843,16258.8844850874,1.28,89.7010316967833,74.8,80.8,99.1101303100586,12.0609903335571,None,None,2003,Luxembourg
446175.0,226149.0,220026.0,12.0,8.4,11.0,20.0920770211839,1.96907954085918,1.01028324012268,6.60163397850571,2.62,23649833332.1655,-3.18151981478762,-3027723286.72471,163340296.488628,15980.2767972208,1.32,89.8491672731008,74.6,81.5,99.7913970947266,11.6310997009277,None,None,2002,Luxembourg
441525.0,223861.0,217664.0,12.4,8.4,11.0,21.4263416595679,1.52909243866435,1.04438298432767,6.7048597392335,1.81,21387533703.2327,0.507694426125454,-181210931.051969,119831648.269291,15616.3297661514,3.42,84.9834081781113,74.8,81.0,99.3786163330078,9.9181604385376,None,None,2001,Luxembourg
436300.0,221082.0,215218.0,13.1,8.6,11.0,20.7927567796564,2.44409804635096,1.48686030428769,6.41770401106501,2.35,21230182989.3036,1.7612315602847,-882230088.760786,126715947.275294,15668.1182672473,6.81,83.4434126190809,74.8,81.1,98.2414703369141,9.96280002593994,None,None,2000,Luxembourg
430475.0,218070.0,212404.0,13.0,8.8,11.0,21.9841372448721,1.95220937487704,1.46445598804526,6.99067814701487,2.39,21899317598.8414,7.38688802705998,-433904236.3417,156264142.787645,14990.4175619955,5.86,83.0131223527531,74.6,81.1,98.45556640625,10.3409700393677,None,None,1999,Luxembourg
424700.0,215434.0,209265.0,12.7,9.2,11.0,21.6080372743157,2.91904484566104,1.68963983992886,6.82448904493951,2.76,20150053345.1878,-1.43168203171699,414901089.130918,156627028.228495,15460.3249352484,6.71,82.718090058128,73.7,80.5,93.3187866210938,9.38747978210449,None,None,1998,Luxembourg
419450.0,213044.0,206406.0,13.1,9.4,None,23.3231410947525,2.34126913990468,1.24272871496563,6.66158584004728,2.53,19563836265.2233,4.43798071815679,1491892196.66216,139198240.866035,15134.1041840505,4.38,84.2829711891204,74.1,79.8,94.0968170166016,8.83104038238525,None,None,1997,Luxembourg
414225.0,210514.0,203711.0,13.7,9.4,None,22.9397857763196,2.64402200135096,1.62193126022913,6.86415711947627,3.29,20895314657.9805,1.56276389586975,554776547.23127,170272312.703583,14629.7302190838,3.08,85.6263127460934,73.3,79.9,95.5295562744141,8.23703956604004,None,None,1996,Luxembourg
408625.0,207691.0,200935.0,13.3,9.3,None,25.2563641132943,3.87184539459638,3.46087520702078,8.14253273916236,2.92,20853093869.7318,3.84442802433485,531923918.992885,194898741.105638,14920.7708779443,4.01,84.919847476134,73.0,80.2,95.5644226074219,7.48357009887695,None,None,1995,Luxembourg
2057679.0,1032057.0,1025621.0,None,None,13.0,30.4006911841419,9.70291119939007,7.9817921658719,25.5291041611369,14.43,13563132102.1663,None,-597722773.075206,1101868912.6818,None,None,None,None,None,None,None,None,None,2022,"Macedonia, FYR"
2065092.0,1035460.0,1029632.0,10.2,15.5,13.0,30.889566320729,11.1307326081526,9.22772022471222,25.1738334017435,15.78,13998355971.3044,2.56485489038793,-614320101.211498,1000537470.3015,None,None,None,72.41,76.77,92.1178970336914,40.5491714477539,90.8816833496094,None,2021,"Macedonia, FYR"
2072531.0,1038868.0,1033662.0,9.2,12.4,13.0,31.0161657363942,11.5541453362714,10.3359906277744,26.0320278726085,16.55,12363580534.6811,-4.40430234598097,-468789360.318621,1059440480.14897,None,20.26,None,72.2,76.7,92.2419128417969,40.4296417236328,89.2414398193359,None,2020,"Macedonia, FYR"
2076694.0,1040755.0,1035939.0,9.6,9.8,13.0,31.2819828073286,13.4893111433386,12.2811009603114,26.4127155934528,17.39,12606338448.547,3.30310829968792,-581671333.571137,1025184176.80974,None,17.05,None,74.7,78.6,92.5117721557617,39.7398986816406,90.1073532104492,None,2019,"Macedonia, FYR"
2076217.0,1040371.0,1035846.0,10.3,9.5,13.0,31.768360619208,14.6288553040332,12.7266555966337,27.3823587156543,21.2,12683068114.2388,3.06673838476486,-532077454.768743,1074306407.48667,None,20.87,None,74.6,78.8,94.3331985473633,40.9259605407715,93.0205764770508,None,2018,"Macedonia, FYR"
2074502.0,1039359.0,1035143.0,10.5,9.8,13.0,30.72910831933,15.7583153290123,14.9902264212412,24.9759054134767,22.81,11307067069.6658,2.60157772095577,-447652722.492511,890233097.470801,None,19.0,None,74.1,77.9,94.1217575073242,40.9570503234863,93.0859603881836,None,2017,"Macedonia, FYR"
2072490.0,1038171.0,1034319.0,11.0987266524808,9.853364793075,13.0,30.3991080224689,16.3842116697661,15.4090526016432,25.1667319837551,24.3,10672467073.2873,5.79002785358067,-424541917.552346,978975619.362221,None,21.37,None,73.4,77.5,None,None,None,None,2016,"Macedonia, FYR"
2070226.0,1036836.0,1033390.0,11.1,9.9,13.0,30.5537055615036,17.7175101234485,17.2416932180246,24.587374391653,26.43,10064519962.5655,5.65110034295529,-317088179.382872,978967653.589967,None,23.91,None,73.5,77.4,95.640983581543,41.060920715332,94.2571563720703,None,2015,"Macedonia, FYR"
2067471.0,1035259.0,1032212.0,11.4,9.5,13.0,30.6040666328044,17.8526360016864,17.5226730135213,26.3700074445964,28.38,11362265252.778,5.7579726331233,-212603134.332308,1156402190.30758,3513.95497204072,21.19,79.4259146649485,73.5,77.5,92.2433319091797,38.7814712524414,83.6259994506836,None,2014,"Macedonia, FYR"
2064032.0,1033301.0,1030732.0,11.2,9.3,13.0,30.5637035812463,18.2768059479206,19.4776863852785,26.0246942451958,29.14,10817702346.0674,5.45040941367535,-256314812.810303,1084742515.74652,3571.1655633246,21.16,81.1431645887882,73.4,77.5,90.2875900268555,38.5747909545898,82.7749404907227,None,2013,"Macedonia, FYR"
2061044.0,1031596.0,1029448.0,11.4,9.8,13.0,30.0317199823642,16.8604259540489,16.8499837795251,24.6976040041401,31.2,9745261300.57788,0.298918565522598,-211075486.137575,887278725.836679,3704.43328720784,18.27,82.1312888175686,73.0,76.9,84.8919830322266,39.6751708984375,None,98.5999984741211,2012,"Macedonia, FYR"
2058539.0,1030140.0,1028400.0,11.1,9.5,13.0,30.1291491054351,18.1892042857868,18.4594744206787,25.5631756185321,31.5,10494626767.6445,0.908307197614874,-187276579.173009,981351806.121636,3909.08309242623,18.62,82.108611970352,73.1,77.2,None,None,None,None,2011,"Macedonia, FYR"
2055004.0,1028115.0,1026890.0,11.8,9.3,13.0,29.3315856319406,18.1294167453675,18.6397536080637,25.9848465565369,33.13,9407170321.37752,2.17811587036989,-131084051.092868,952062531.816447,3601.45284388741,22.3,81.1191647800105,72.9,77.2,82.3444137573242,37.7205505371094,None,None,2010,"Macedonia, FYR"
2050671.0,1025676.0,1024995.0,11.5,9.3,9.0,29.7862424165824,17.9777553083923,18.0177051885925,26.3330977543742,32.35,9401736825.42688,1.1947581967936,-66821858.8986652,974975949.860064,3452.04081980971,18.43,84.4008056037055,72.3,76.7,82.766357421875,39.420539855957,88.0385971069336,None,2009,"Macedonia, FYR"
2046898.0,1023544.0,1023354.0,11.2,9.3,9.0,31.4209666884389,19.3130306988896,19.2012230561241,28.1180771401376,33.93,9909552434.51136,11.1039236396319,-119753068.255533,1134001134.00113,3712.93537831392,15.61,83.7853371074804,72.4,76.5,83.6424713134766,39.1393508911133,88.4801406860352,None,2008,"Macedonia, FYR"
2043559.0,1021632.0,1021926.0,11.1,9.6,9.0,31.4545439156305,17.8865311857263,16.5715221965438,28.9249249767169,35.23,8336474973.72949,-3.37708534908495,-389252714.805428,744648698.205047,3660.28091187972,15.71,85.0601088235965,71.8,75.9,88.8903579711914,34.5610008239746,88.0493698120117,None,2007,"Macedonia, FYR"
2040228.0,1019659.0,1020570.0,11.1,9.1,9.0,33.02746275748,19.0413297569641,20.0707338638373,29.3989912178227,36.39,6861226971.55617,6.13423761502843,-27463392.8726392,616780945.657152,3488.82575868972,19.8,83.8810827880165,71.7,76.2,89.5463180541992,28.5933895111084,88.8888931274414,None,2006,"Macedonia, FYR"
2036855.0,1017633.0,1019222.0,11.0,9.0,9.0,33.6334174218392,18.4204353113981,18.802072933873,30.2000326732134,37.32,6258602872.67898,5.11307195276527,-109165613.698148,609349751.722086,3413.10500747476,19.03,84.6210343240538,71.6,75.9,91.2063522338867,29.0530300140381,91.9715270996094,None,2005,"Macedonia, FYR"
2032544.0,1015172.0,1017372.0,11.5,8.8,9.0,34.3971127443135,17.7741733036743,17.5324822054005,30.9827138176477,37.16,5682784471.69722,5.08219209133716,-35289339.4937411,656588625.610968,3181.23494497536,18.2,85.0139072309955,71.5,75.8,91.9273071289062,27.4246597290039,93.1403884887695,None,2004,"Macedonia, FYR"
2026773.0,1011993.0,1014780.0,13.3,8.9,None,33.9117014728316,22.0382347431243,22.2050971784896,30.6881765066972,36.69,4946296599.08467,-0.24850318030451,-59939653.0976308,570742107.222421,3149.83473728928,17.29,86.2178495651261,70.9,75.7,93.636848449707,26.9667701721191,96.0003890991211,None,2003,"Macedonia, FYR"
2020157.0,1008305.0,1011852.0,13.7,8.9,None,33.2982091885456,23.9235287287197,24.7053766836401,29.5789967675864,31.94,4018365747.00972,0.429146198777829,-45751568.2412773,408672649.633429,2794.83228283742,14.63,88.406550034325,70.6,75.6,95.9773330688477,26.6909408569336,96.9841232299805,98.7426986694336,2002,"Macedonia, FYR"
2034882.0,1013819.0,1021064.0,13.3,8.3,None,33.7408760059679,24.2789246205563,25.2441384673849,30.2294238774049,30.52,3709636030.66578,-1.29716750558715,-27244309.3685326,361508472.145644,2811.95666382621,15.17,89.8057515788918,70.9,76.1,99.1572570800781,24.5885200500488,97.568359375,None,2001,"Macedonia, FYR"
2026350.0,1006416.0,1019933.0,14.5,8.5,None,34.275090181351,24.7449861992531,25.7042220579843,31.1031798748258,32.2,3772859034.20508,15.533126883166,-70016575.810339,380918467.197077,2907.6911688504,19.38,87.3184676272423,70.8,75.2,100.817810058594,23.3065490722656,98.2598266601562,None,2000,"Macedonia, FYR"
2017142.0,998672.0,1018471.0,13.5,8.3,None,34.4030442648225,25.4468813217955,26.4873324948224,31.3997144018989,32.4,3863619284.77939,4.38543670446782,-72127682.7872735,406363233.181191,2866.43181293137,17.68,88.697938018415,70.4,75.3,100.663146972656,23.0991706848145,99.5690231323242,None,1999,"Macedonia, FYR"
2007523.0,992330.0,1015194.0,14.6,8.4,None,34.6512446288339,25.8406801007557,26.8555597660771,31.8412724423642,34.5,3765745023.2074,-0.17459906833453,-53665901.5239196,409024547.56627,3078.42052120947,15.07,90.8654999382149,70.2,74.5,99.8360137939453,21.6118507385254,98.3183670043945,None,1998,"Macedonia, FYR"
1996869.0,987127.0,1009742.0,14.8,8.3,None,34.9204864359214,26.0943853687406,27.0898001415891,32.3313184120242,36.0,3912986090.97363,-4.63125091911094,-54178607.4974752,408214950.953433,2999.19524014845,15.9,89.4866779691929,70.3,74.7,98.784538269043,21.2325000762939,94.7254486083984,None,1997,"Macedonia, FYR"
1994226.0,985796.0,1008429.0,14.305,8.478,None,35.169328316198,26.312306795848,27.2891264029584,32.7667946311297,38.8,4642021256.30689,-4.10612688350398,-51295771.8120386,495196019.616781,2913.91246528728,14.21,90.881613488884,70.3,74.8,97.9606781005859,20.85498046875,93.5982666015625,None,1996,"Macedonia, FYR"
1983964.0,981986.0,1001978.0,15.076,8.573,None,35.4363595981042,26.4784050654831,27.4888574498186,33.1303385846036,35.6,4707041315.24202,7.45017250550954,-39796959.7926263,499461397.752449,2796.42170926489,17.8,88.7904611108489,69.8,74.0,96.3362426757812,20.7036800384521,91.327018737793,None,1995,"Macedonia, FYR"
531113.0,254244.0,276869.0,None,None,11.0,17.1561615803047,0.813678711756579,0.310983642093679,7.62535225358924,2.92,18125564514.2664,None,-1828029591.04318,170127194.215868,None,None,None,None,None,None,None,None,None,2022,Malta
518536.0,248831.0,269705.0,8.5,8.0,11.0,18.2925553972919,0.797648883039143,0.316478076379066,7.60431400282885,3.39,18087205251.3605,None,-1836725726.88761,160746218.750496,None,None,None,81.3,84.5,95.4136581420898,73.0226974487305,98.4732818603516,99.4499969482422,2021,Malta
515332.0,248434.0,266898.0,8.6,7.9,11.0,18.2822932583119,1.08968064091724,0.304479396271528,8.09485560578324,4.35,15252609039.0749,None,-1581568566.87311,116491823.557031,None,9.18,None,80.3,84.5,96.802490234375,62.8752517700195,97.7966766357422,None,2020,Malta
504062.0,244207.0,259854.0,8.6,7.3,11.0,19.0310471572691,1.01157425510284,0.444579363291846,8.58116511129173,3.62,15992378640.0553,None,-1459637038.70275,74405923.4742691,None,7.4,None,81.2,84.6,98.1748886108398,58.5368690490723,98.2835464477539,None,2019,Malta
484630.0,236050.0,248581.0,9.2,7.6,11.0,18.5944943333633,0.996053373426048,0.318876243207218,8.68553265661848,3.66,15404393365.2073,None,-1436104768.98018,102493639.781972,None,7.56,None,80.4,84.6,99.5983276367188,55.7488708496094,100.409439086914,None,2018,Malta
467999.0,229157.0,238841.0,9.2,7.6,11.0,19.8074188118941,0.9981342066464,0.208226621829276,9.34904126673051,4.0,13484541925.7714,None,-1348438122.14854,89942612.7740083,None,7.27,None,80.2,84.6,99.609992980957,52.8446311950684,99.4851684570312,None,2017,Malta
455356.0,224158.0,231198.0,9.8,7.3,11.0,19.8584065923982,1.168168553967,0.230275262027134,8.32195805191876,4.69,11668015565.8082,None,-1142271584.66588,108096199.982456,None,9.24,None,80.6,84.4,99.9404602050781,48.1260795593262,98.2576675415039,None,2016,Malta
